# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# Energies in eV
# Energy, Z(1..92)
0.000000000000000000e+00 7.216999999999999638e+00 6.084000000000002473e+01 2.338999999999999773e+02 6.040999999999997954e+02 1.228999999999999545e+03 2.211000000000000000e+03 3.310999999999999091e+03 4.590000000000001819e+03 5.649000000000002728e+03 7.408999999999996362e+03 6.542000000000002728e+02 9.224999999999998863e+02 1.184999999999999545e+03 0.000000000000000000e+00 1.912999999999999773e+03 2.429000000000000455e+03 2.832000000000000000e+03 3.184000000000000909e+03 4.058000000000000455e+03 4.867000000000002728e+03 5.238000000000000909e+03 5.868999999999995453e+03 6.495000000000001819e+03 7.404999999999996362e+03 8.093000000000006366e+03 9.085000000000001819e+03 9.796000000000001819e+03 9.854999999999990905e+03 1.057000000000000364e+04 0.000000000000000000e+00 1.697000000000000455e+03 1.892999999999999773e+03 2.120999999999999545e+03 2.317000000000000455e+03 2.623999999999999545e+03 2.854000000000000455e+03 3.173999999999998181e+03 3.494000000000001819e+03 3.863999999999999091e+03 4.210000000000003638e+03 4.600000000000002728e+03 4.942000000000000000e+03 5.355999999999999091e+03 0.000000000000000000e+00 6.169000000000004547e+03 6.538000000000002728e+03 7.038999999999994543e+03 7.350000000000000909e+03 7.809000000000001819e+03 8.156999999999995453e+03 8.581999999999996362e+03 8.433999999999996362e+03 9.096000000000005457e+03 9.412999999999994543e+03 9.365000000000000000e+03 8.542999999999994543e+03 9.086999999999994543e+03 9.711000000000005457e+03 1.057999999999999272e+04 6.626999999999994543e+03 2.055999999999999091e+03 2.106999999999999545e+03 2.216000000000000455e+03 2.290999999999999091e+03 2.396000000000000000e+03 2.494000000000000455e+03 2.616000000000000909e+03 2.747999999999999545e+03 2.898999999999999091e+03 3.017000000000001819e+03 3.186999999999998636e+03 3.334999999999999091e+03 3.510000000000002728e+03 3.683000000000001819e+03 3.872000000000002728e+03 4.031999999999998181e+03 4.242999999999999091e+03 4.433000000000002728e+03 4.651999999999996362e+03 4.830000000000003638e+03 5.007999999999996362e+03 5.210000000000000909e+03 5.441000000000000909e+03 5.724000000000004547e+03 5.867999999999999091e+03 5.825999999999999091e+03 6.238000000000000909e+03 6.201000000000004547e+03 6.469000000000000000e+03 6.613999999999994543e+03 6.529999999999995453e+03 6.626000000000000909e+03
1.000000000000000000e+03 7.216999999999999638e+00 6.084000000000002473e+01 2.338999999999999773e+02 6.040999999999997954e+02 1.228999999999999545e+03 2.211000000000000000e+03 3.310999999999999091e+03 4.590000000000001819e+03 5.649000000000002728e+03 7.408999999999996362e+03 6.542000000000002728e+02 9.224999999999998863e+02 1.184999999999999545e+03 1.569999999999999773e+03 1.912999999999999773e+03 2.429000000000000455e+03 2.832000000000000000e+03 3.184000000000000909e+03 4.058000000000000455e+03 4.867000000000002728e+03 5.238000000000000909e+03 5.868999999999995453e+03 6.495000000000001819e+03 7.404999999999996362e+03 8.093000000000006366e+03 9.085000000000001819e+03 9.796000000000001819e+03 9.854999999999990905e+03 1.057000000000000364e+04 1.552999999999999773e+03 1.697000000000000455e+03 1.892999999999999773e+03 2.120999999999999545e+03 2.317000000000000455e+03 2.623999999999999545e+03 2.854000000000000455e+03 3.173999999999998181e+03 3.494000000000001819e+03 3.863999999999999091e+03 4.210000000000003638e+03 4.600000000000002728e+03 4.942000000000000000e+03 5.355999999999999091e+03 5.718000000000000000e+03 6.169000000000004547e+03 6.538000000000002728e+03 7.038999999999994543e+03 7.350000000000000909e+03 7.809000000000001819e+03 8.156999999999995453e+03 8.581999999999996362e+03 8.433999999999996362e+03 9.096000000000005457e+03 9.412999999999994543e+03 9.365000000000000000e+03 8.542999999999994543e+03 9.086999999999994543e+03 9.711000000000005457e+03 1.057999999999999272e+04 6.626999999999994543e+03 2.055999999999999091e+03 2.106999999999999545e+03 2.216000000000000455e+03 2.290999999999999091e+03 2.396000000000000000e+03 2.494000000000000455e+03 2.616000000000000909e+03 2.747999999999999545e+03 2.898999999999999091e+03 3.017000000000001819e+03 3.186999999999998636e+03 3.334999999999999091e+03 3.510000000000002728e+03 3.683000000000001819e+03 3.872000000000002728e+03 4.031999999999998181e+03 4.242999999999999091e+03 4.433000000000002728e+03 4.651999999999996362e+03 4.830000000000003638e+03 5.007999999999996362e+03 5.210000000000000909e+03 5.441000000000000909e+03 5.724000000000004547e+03 5.867999999999999091e+03 5.825999999999999091e+03 6.238000000000000909e+03 6.201000000000004547e+03 6.469000000000000000e+03 6.613999999999994543e+03 6.529999999999995453e+03 6.626000000000000909e+03
1.002499999999999886e+03 7.163340214401501704e+00 6.035888543336544387e+01 2.320993175677968736e+02 5.996063737881491988e+02 1.220080989700954206e+03 2.195399751614409070e+03 3.288292810684473807e+03 4.559398471769567550e+03 5.612630057148394371e+03 7.362512301671570640e+03 6.498421040749674376e+02 9.163922390535879003e+02 1.177141082168279581e+03 1.559635001718131662e+03 1.900410091997379823e+03 2.413066020194163684e+03 2.813502293568993537e+03 3.163317226063768430e+03 4.031809928761500032e+03 4.835820815883480464e+03 5.204675142064604188e+03 5.831904323686608222e+03 6.454330209866978294e+03 7.359035325347219441e+03 8.043428120253499401e+03 9.030163209468490095e+03 9.737392761629151209e+03 9.791707651155846179e+03 1.049705370245303129e+04 1.543962822229551648e+03 1.687040254917523498e+03 1.881881866510647342e+03 2.108507105907623099e+03 2.303386739692125047e+03 2.608489951071457654e+03 2.837181239066050239e+03 3.155350521068535727e+03 3.473551460183475228e+03 3.841439315847827402e+03 4.185487331034117233e+03 4.573278279103306886e+03 4.913389417659736864e+03 5.325082746925381798e+03 5.685096523369309580e+03 6.133646732390408943e+03 6.500654698955392632e+03 6.999000064716837187e+03 7.308505857928626028e+03 7.765174345100789651e+03 8.111608798559506795e+03 8.534595299618569697e+03 8.388964728402814217e+03 9.049209520253019946e+03 9.364404684734925468e+03 9.316802456415678535e+03 8.495816257605087230e+03 9.036871838398556065e+03 9.655574781149696719e+03 1.051578907179918133e+04 6.805999999999998181e+03 2.046690750623122995e+03 2.097367771964279655e+03 2.205802975235535087e+03 2.280517226350468718e+03 2.384790904864149070e+03 2.482244079000615784e+03 2.603528084025684620e+03 2.734880803188849313e+03 2.884933873434951693e+03 3.002096570029622399e+03 3.171228448163968096e+03 3.318480554460140411e+03 3.492598155866633078e+03 3.664737922463013092e+03 3.852823922510836837e+03 4.012039119777782162e+03 4.222032254719523735e+03 4.411134503832193332e+03 4.629121068335837663e+03 4.806314731650972135e+03 4.983508246436334048e+03 5.184600171165679967e+03 5.414576022173453566e+03 5.696304620595793494e+03 5.841217608692298199e+03 5.799511138674266476e+03 6.204734169163164552e+03 6.173083612449757311e+03 6.439845939024125073e+03 6.584232046223083671e+03 6.500024230987985902e+03 6.596966424644685503e+03
1.003000000000000000e+03 7.152672204466108852e+00 6.026326322525174106e+01 2.317413840122052306e+02 5.987130054814025470e+02 1.218307625565611488e+03 2.192297581135630935e+03 3.283776857573452162e+03 4.553311807764336663e+03 5.605395051794886058e+03 7.353263674650101166e+03 6.489753127944065909e+02 9.151773675371805439e+02 1.175577905196303163e+03 1.557573315667250654e+03 1.897905821249879409e+03 2.409896536012477554e+03 2.809822786728760093e+03 3.159202983237408262e+03 4.026600035640573878e+03 4.829618278413607186e+03 5.198045584724414766e+03 5.824524424775133411e+03 6.446238980610839462e+03 7.349890381274110950e+03 8.033565013012231248e+03 9.019251976626284886e+03 9.725730923575825727e+03 9.779116900194987466e+03 1.048254669055868908e+04 1.542164400753701329e+03 1.685058299857416614e+03 1.879669401824013676e+03 2.106021094520309362e+03 2.300677758041897960e+03 2.605403582539422132e+03 2.833834411954102052e+03 3.151639353772693994e+03 3.469482230313180025e+03 3.836949734932165484e+03 4.180609257010785768e+03 4.567960555897021550e+03 4.907695735841582064e+03 5.318929960959567325e+03 5.678548391189317044e+03 6.126610966323347384e+03 6.493222407821683191e+03 6.991039319003804849e+03 7.300247551485898839e+03 7.756451837824032737e+03 8.102574445506123084e+03 8.525159960289618539e+03 8.380000000000000000e+03 9.039894300089468743e+03 9.354730259308358654e+03 9.307207127236924862e+03 8.486424893652785613e+03 9.026894382887481697e+03 9.644544276971966610e+03 1.050301286136616545e+04 6.834390951541967297e+03 2.044836742174349411e+03 2.095449490373688604e+03 2.203772249751446452e+03 2.278429561692114930e+03 2.382558730011257012e+03 2.479903059474180736e+03 2.601044565272286945e+03 2.732268402422155305e+03 2.882133044064516980e+03 2.999129174942466307e+03 3.168088219748722167e+03 3.315191424288314010e+03 3.489133343601980414e+03 3.661101834042484825e+03 3.849005837483368850e+03 4.008064770770309678e+03 4.217857409545121300e+03 4.406780884907870131e+03 4.624565625758002170e+03 4.801598698036445967e+03 4.978631592518739126e+03 5.179542659909453505e+03 5.409314527001569331e+03 5.690789906377565785e+03 5.835883806683648800e+03 5.794235738534625852e+03 6.198112239728206987e+03 6.167523762734394950e+03 6.434039610157777133e+03 6.578303432945578606e+03 6.494054551990723667e+03 6.591183656051217440e+03
1.003339999999999918e+03 7.145430065902455219e+00 6.019835384117683219e+01 2.314984062629046093e+02 5.981065293497122184e+02 1.217103714498820636e+03 2.190191491155166659e+03 3.280710836163504609e+03 4.549179248373347036e+03 5.600482632803559682e+03 7.346983874551544432e+03 6.483868016127528335e+02 9.143525203322310517e+02 1.174516575073744889e+03 1.556173512148575583e+03 1.896205514242443542e+03 2.407744565986342423e+03 2.807324517073506740e+03 3.156409524594505001e+03 4.023062635308081553e+03 4.825406860971097558e+03 5.193544194536004397e+03 5.819513526508322684e+03 6.440745039532629562e+03 7.343680911226347234e+03 8.026867813359578577e+03 9.011842972104603177e+03 9.717812167945945475e+03 9.770568017708355910e+03 1.047269749952345774e+04 1.540943182174518597e+03 1.683712464069938051e+03 1.878167040809325044e+03 2.104332988029470016e+03 2.298838240779911757e+03 2.603307815584553737e+03 2.831561776444155839e+03 3.149119308672547504e+03 3.466719034216249838e+03 3.833901093859078173e+03 4.177296801405213955e+03 4.564349548390395285e+03 4.903829420191154895e+03 5.314751877087564026e+03 5.674101831684203717e+03 6.121833256277158398e+03 6.488175417339988599e+03 6.985633447984227132e+03 7.294639581971444386e+03 7.750528610138531803e+03 8.096439402310916194e+03 8.518752571306014943e+03 8.373854315527632934e+03 9.033568077115163760e+03 9.348160110626842652e+03 9.300690677237973432e+03 8.480047366952016091e+03 9.020118843117128563e+03 9.637053869033414230e+03 1.049433753812328541e+04 6.853756293876829659e+03 2.043577503114336878e+03 2.094146606707999581e+03 2.202393001940673457e+03 2.277011635190027391e+03 2.381042679462973865e+03 2.478313093194052271e+03 2.599357832128735936e+03 2.730494138347537955e+03 2.880230829944296602e+03 2.997113865690874263e+03 3.165955533772893432e+03 3.312957613439959914e+03 3.486780220120691865e+03 3.658632388832802917e+03 3.846412786876765040e+03 4.005365592699688023e+03 4.215022060307886932e+03 4.403824116714553384e+03 4.621471781179315258e+03 4.798395779778209544e+03 4.975319580762866281e+03 5.176107808827272493e+03 5.405741127242954462e+03 5.687044518884986246e+03 5.832261120522826786e+03 5.790652708018197700e+03 6.193615247866344362e+03 6.163747506741991856e+03 6.430095948457633313e+03 6.574276711546965998e+03 6.490000000000003638e+03 6.587255913805977798e+03
1.004040000000000077e+03 7.130550565962818332e+00 6.006500597477911896e+01 2.309992183034697746e+02 5.968604809404054095e+02 1.214630099660497990e+03 2.185864033060484871e+03 3.274410712606817924e+03 4.540687241714374068e+03 5.590387608488572369e+03 7.334078439696398164e+03 6.471774670978625181e+02 9.126575234124081817e+02 1.172335629197118351e+03 1.553297013277730002e+03 1.892711486516506966e+03 2.403322378448404379e+03 2.802190671382305936e+03 3.150669034208416178e+03 4.015793298998480623e+03 4.816752337372733564e+03 5.184293687552914889e+03 5.809215874143327710e+03 6.429454570597863494e+03 7.330919830449861365e+03 8.013104164008647786e+03 8.996616183763138906e+03 9.701537571999539068e+03 9.753000000000001819e+03 1.045245936262938449e+04 1.538433252765521502e+03 1.680946441893896690e+03 1.875079323697505060e+03 2.100863530981439908e+03 2.295057587269397118e+03 2.599000538771129868e+03 2.826890977255103280e+03 3.143940005974633095e+03 3.461039969826173092e+03 3.827635350072392612e+03 4.170488827685896467e+03 4.556927950647063881e+03 4.895883062278994657e+03 5.306164718307735711e+03 5.664962844106321427e+03 6.112013608629736154e+03 6.477802275871312304e+03 6.974522626722745372e+03 7.283113293273729141e+03 7.738354273945818932e+03 8.083829585033933654e+03 8.505582868627761854e+03 8.361222166567637032e+03 9.020564172569596849e+03 9.334654855290738851e+03 9.287295757375659377e+03 8.466939041230603834e+03 9.006192424763321469e+03 9.621658727000440194e+03 1.047650836860342497e+04 6.893778264472908631e+03 2.040988734303260799e+03 2.091468136839848285e+03 2.199557560305320749e+03 2.274096662603701134e+03 2.377926050188443241e+03 2.475044535388421991e+03 2.595890385725009310e+03 2.726846758071067597e+03 2.876320484486430360e+03 2.992971108529046887e+03 3.161571500055955312e+03 3.308365707877859677e+03 3.481943055496754823e+03 3.653556109840638328e+03 3.841082413608300612e+03 3.999817057607037896e+03 4.209193595681887018e+03 4.397746046338826091e+03 4.615111911168132792e+03 4.791811672524037022e+03 4.968511195674677765e+03 5.169046884738287190e+03 5.398395363922963043e+03 5.679345175087089956e+03 5.824813586307226615e+03 5.783286671211805697e+03 6.184371793854921634e+03 6.155984162289499181e+03 6.421988454287690729e+03 6.565998450511268857e+03 6.481844825559715900e+03 6.579180936981668310e+03
1.005000000000000000e+03 7.110211561212597786e+00 5.988275957311889641e+01 2.303169309478892899e+02 5.951572411628058035e+02 1.211248678819154748e+03 2.179948019290772208e+03 3.265797325197760529e+03 4.529076421538873547e+03 5.576583987220243216e+03 7.316430987806697885e+03 6.455239837351696224e+02 9.103399784939369965e+02 1.169353664304794620e+03 1.549363992869921503e+03 1.887934089541702633e+03 2.397275862143394079e+03 2.795171029350721710e+03 3.142819817256285660e+03 4.005853487127440530e+03 4.804918285468070280e+03 5.171644511998686539e+03 5.795134633578321882e+03 6.414015427482704581e+03 7.313469383765544080e+03 7.994282216987909123e+03 8.975792758214456626e+03 9.679280820742626020e+03 9.729463684655429461e+03 1.042479063440573191e+04 1.535000545877666809e+03 1.677163552330735911e+03 1.870856481096362131e+03 2.096118637424273857e+03 2.289887070349388523e+03 2.593109868114399887e+03 2.820503112270694601e+03 3.136856661969607558e+03 3.453273079150642843e+03 3.819066056429887340e+03 4.161177907457398760e+03 4.546777762634605097e+03 4.885015111569641704e+03 5.294420301307262889e+03 5.652463631034172067e+03 6.098583364802168944e+03 6.463614934931846619e+03 6.959326212623538595e+03 7.267348443998994298e+03 7.721702886385766760e+03 8.066582297671473498e+03 8.487569543127074212e+03 8.343943331282329382e+03 9.002775375947292559e+03 9.316180345523476717e+03 9.268972083355316499e+03 8.449009662363696407e+03 8.987144028632097616e+03 9.600602766106861964e+03 1.045212632023617516e+04 6.948999999999997272e+03 2.037446681097536384e+03 2.087803404435836001e+03 2.195678094916188456e+03 2.270108348203556488e+03 2.373661971243810058e+03 2.470572645061306048e+03 2.591146470168836004e+03 2.721856680533216149e+03 2.870970776063228641e+03 2.987303605186741152e+03 3.155573935814969445e+03 3.302083774881810768e+03 3.475325606850705299e+03 3.646611544075005895e+03 3.833790221550637852e+03 3.992226405535019239e+03 4.201219963512775394e+03 4.389430915282225214e+03 4.606411221334266884e+03 4.782804169618933884e+03 4.959196824490192739e+03 5.159386972418306868e+03 5.388345705935162187e+03 5.668811724506657811e+03 5.814623706107941871e+03 5.773208238981822433e+03 6.171727929945461256e+03 6.145361963791576272e+03 6.410895390596911966e+03 6.554671712836676306e+03 6.470686466611610740e+03 6.568131906005461133e+03
1.006000000000000000e+03 7.089107344540678923e+00 5.969369171003418018e+01 2.296090473298680763e+02 5.933899229329415448e+02 1.207739793390850991e+03 2.173808511704366083e+03 3.256857848435829510e+03 4.517025128407428383e+03 5.562255417855833912e+03 7.298111228567314356e+03 6.438077693625668871e+02 9.079344706017527642e+02 1.166258531748706218e+03 1.545281663285519016e+03 1.882975288042172906e+03 2.390999698394470670e+03 2.787884699619585717e+03 3.134672280944221711e+03 3.995535730238496853e+03 4.792634032905320055e+03 5.158513898554384468e+03 5.780517211034168213e+03 6.397988025490359178e+03 7.295353656262853292e+03 7.974742072698100856e+03 8.954174005508864866e+03 9.656173515124128244e+03 9.705030891707030605e+03 1.039607489874788189e+04 1.531436427099020648e+03 1.673235922002545294e+03 1.866472071596982232e+03 2.091192235712118872e+03 2.284518732717581315e+03 2.586993909314305256e+03 2.813870897634481480e+03 3.129502314621538062e+03 3.445208959571279593e+03 3.810168778771698271e+03 4.151510556431207078e+03 4.536238960320768456e+03 4.873730978247449457e+03 5.282226057301047149e+03 5.639485589064416672e+03 6.084638496356104042e+03 6.448883850147910380e+03 6.943547198620899508e+03 7.250978963292516710e+03 7.704412639996343387e+03 8.048672954653991837e+03 8.468864455924678623e+03 8.325999999999996362e+03 8.984300686470211076e+03 9.296993642821646063e+03 9.249941911497389810e+03 8.430391740844268497e+03 8.967364064776375017e+03 9.578739775488857049e+03 1.042681335649575885e+04 8.554000000000003638e+03 2.033767165233171454e+03 2.083996513600162416e+03 2.191648188844948891e+03 2.265965329977272177e+03 2.369232670103857799e+03 2.465927544947950992e+03 2.586218912629797614e+03 2.716673445117873598e+03 2.865414159050152648e+03 2.981417104755928904e+03 3.149344642404973456e+03 3.295559137389587249e+03 3.468452502912672117e+03 3.639398687282674473e+03 3.826216290764584301e+03 3.984342477701769440e+03 4.192938229704661353e+03 4.380794455564448072e+03 4.597374252461225296e+03 4.773448476927152115e+03 4.949522351032878760e+03 5.149353538565048439e+03 5.377907379239411057e+03 5.657870817386675299e+03 5.804038520125940522e+03 5.762738752683280836e+03 6.158597522043676690e+03 6.134327418807078175e+03 6.399371723529464361e+03 6.542905273554576524e+03 6.459094900062670604e+03 6.556653418209755728e+03
1.006699999999999932e+03 7.074384109074977722e+00 5.956181086758964227e+01 2.291152407444771768e+02 5.921569649378468512e+02 1.205291690994601595e+03 2.169524765333113464e+03 3.250620046709624603e+03 4.508615411017726728e+03 5.552255776508985036e+03 7.285325496794936953e+03 6.426101464041289546e+02 9.062558159330855005e+02 1.164098639009635463e+03 1.542432840410054268e+03 1.879514801484467625e+03 2.386619862209181520e+03 2.782799867753355556e+03 3.128986378775690810e+03 3.988335198483226577e+03 4.784060988510585048e+03 5.149350050536548224e+03 5.770315575457774685e+03 6.386802127659644611e+03 7.282710032801182933e+03 7.961103916340242904e+03 8.939084613493680081e+03 9.640044855244406790e+03 9.687978855647097589e+03 1.037603788363534841e+04 1.528948570543386040e+03 1.670494370555728892e+03 1.863411685109471364e+03 2.087753549852901415e+03 2.280771551658209319e+03 2.582724928887209899e+03 2.809241539110599206e+03 3.124368869228797848e+03 3.439580037933715175e+03 3.803958266475300661e+03 4.144762477313576710e+03 4.528882550432796052e+03 4.865854251177661354e+03 5.273713991806630474e+03 5.630426345760571166e+03 6.074904287585593011e+03 6.438600757777370745e+03 6.932532484768551512e+03 7.239551923152054769e+03 7.692342704473599042e+03 8.036170639417037819e+03 8.455806458395407390e+03 8.575050757875678755e+03 8.971401862903157962e+03 9.283597783837065435e+03 9.236655267535656094e+03 8.417394590702428104e+03 8.953555663077157078e+03 9.563478204120212467e+03 1.040914568941569451e+04 8.548318445914159383e+03 2.031197629511449350e+03 2.081338066937572876e+03 2.188834033806092521e+03 2.263072161217249231e+03 2.366139691070455683e+03 2.462683912666327160e+03 2.582778105867816976e+03 2.713054112076328238e+03 2.861534205197353003e+03 2.977306929763555218e+03 3.144995129682847619e+03 3.291003412190605559e+03 3.463653473752458467e+03 3.634362432588991396e+03 3.820927911533604401e+03 3.978837644331543288e+03 4.187155616844839642e+03 4.374764140900672828e+03 4.591064255802160005e+03 4.766915901938222305e+03 4.942767158190235023e+03 5.142347665427862921e+03 5.370618742061672492e+03 5.650231203043507776e+03 5.796646602598340905e+03 5.755427587875014069e+03 6.149430605283177101e+03 6.126621538871534540e+03 6.391324282558141022e+03 6.534688278244521825e+03 6.451000000000002728e+03 6.548637187160637041e+03
1.006999999999999886e+03 7.068086643141739955e+00 5.950540774917075737e+01 2.289040394790982873e+02 5.916296008426528488e+02 1.204244543999511734e+03 2.167692369266185324e+03 3.247951687043384027e+03 4.505017827947587648e+03 5.547977845779748350e+03 7.279855473693854037e+03 6.420978161197029976e+02 9.055376996002479473e+02 1.163174654567040079e+03 1.541214129946167759e+03 1.878034418594536191e+03 2.384746177060179434e+03 2.780624574569343622e+03 3.126553930010129079e+03 3.985254760043809256e+03 4.780393344418781453e+03 5.145429619428179649e+03 5.765951127034754791e+03 6.382016537186626920e+03 7.277300733993052745e+03 7.955269032538955798e+03 8.932628724516238435e+03 9.633144249418402978e+03 9.680683638450431317e+03 1.036746667489586980e+04 1.527884112629627680e+03 1.669321378083406216e+03 1.862102277891304993e+03 2.086282289620132360e+03 2.279168295373447563e+03 2.580898430244320025e+03 2.807260844347229977e+03 3.122172490689687038e+03 3.437171655410455969e+03 3.801301038055331446e+03 4.141875236310471337e+03 4.525735019864222522e+03 4.862484083140679104e+03 5.270071973062441430e+03 5.626550194506934531e+03 6.070739321232236762e+03 6.434200924620870865e+03 6.927819584522118021e+03 7.234662563206155028e+03 7.687178230436988997e+03 8.030821108253408966e+03 8.450219114301420632e+03 8.683999999999992724e+03 8.965882208022620034e+03 9.277865459148588343e+03 9.230969659673830392e+03 8.411833281678524145e+03 8.947647222393510674e+03 9.556948220072728873e+03 1.040158675391612269e+04 8.545885858044599445e+03 2.030097940228854213e+03 2.080200336200325637e+03 2.187629672053810282e+03 2.261833977890929418e+03 2.364816022518050886e+03 2.461295780515814386e+03 2.581305607559376767e+03 2.711505215208700974e+03 2.859873801302652737e+03 2.975548034923823707e+03 3.143133816749377729e+03 3.289053855331472278e+03 3.461599800294735815e+03 3.632207242274131659e+03 3.818664825565648698e+03 3.976481929034671339e+03 4.184681025360057902e+03 4.372183543963326883e+03 4.588363964740120537e+03 4.764120353024526594e+03 4.939876334571134066e+03 5.139349556262649457e+03 5.367499614519962051e+03 5.646961865217890590e+03 5.793483091994028655e+03 5.752298625988276399e+03 6.145508053220425609e+03 6.123323621109982014e+03 6.387880188803178498e+03 6.531171615471012956e+03 6.573411973916146053e+03 6.545206364742503865e+03
